nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,code_insee_commune,nbre_pdc,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,adresse_station,Xlongitude,Ylatitude,source_grouped,horaires_grouped,gratuit_grouped,paiement_acte_grouped,paiement_cb_grouped,reservation_grouped,accessibilite_pmr_grouped,nb_prises_grouped,nb_EF_grouped,nb_T2_grouped,nb_combo_ccs_grouped,nb_chademo_grouped,nb_autre_grouped,power_ef_grouped,power_t2_grouped,power_chademo_grouped,power_ccs_grouped
BRIOCHES FONTENEAU,,,Izivia,sav@izivia.com,+33972668001,BRIOCHES FONTENEAU,FR*OTH*POTHR24721,FR*SOD*S*OTHR*247*2*_*_,BRIOCHES FONTENEAU - BOUFFERE,Voirie,85146,1,false,Direct,,2021-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PARC A ECO VENDEE SUR LOIRE 85600 BOUFFERE,-1.354333,46.955928,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
BRIOCHES FONTENEAU,,,Izivia,sav@izivia.com,+33972668001,BRIOCHES FONTENEAU,FR*OTH*POTHR24731,FR*SOD*S*OTHR*247*3*_*_,BRIOCHES FONTENEAU - BOUFFERE,Voirie,85146,1,false,Direct,,2021-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PARC A ECO VENDEE SUR LOIRE 85600 BOUFFERE,-1.354333,46.955928,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
BRIOCHES FONTENEAU,,,Izivia,sav@izivia.com,+33972668001,BRIOCHES FONTENEAU,FR*OTH*POTHR24741,FR*SOD*S*OTHR*247*4*_*_,BRIOCHES FONTENEAU - BOUFFERE,Voirie,85146,1,false,Direct,,2021-09-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PARC A ECO VENDEE SUR LOIRE 85600 BOUFFERE,-1.354333,46.955928,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
HOTEL ESTELOU,,,Izivia,sav@izivia.com,+33972668001,HOTEL ESTELOU,FR*OTH*POTHR24811,FR*SOD*S*OTHR*248*1*_*_,HOTEL ESTELOU - SOMMIERES,Voirie,30321,1,false,Direct,,2022-03-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,297 AVENUE DE LA GARE 30250 SOMMIERES,4.093048,43.777764,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,7.36,0,0
HOTEL ESTELOU,,,Izivia,sav@izivia.com,+33972668001,HOTEL ESTELOU,FR*OTH*POTHR24821,FR*SOD*S*OTHR*248*2*_*_,HOTEL ESTELOU - SOMMIERES,Voirie,30321,1,false,Direct,,2022-03-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,297 AVENUE DE LA GARE 30250 SOMMIERES,4.093048,43.777764,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,22.0,0,0
HOTEL ESTELOU,,,Izivia,sav@izivia.com,+33972668001,HOTEL ESTELOU,FR*OTH*POTHR24831,FR*SOD*S*OTHR*248*3*_*_,HOTEL ESTELOU - SOMMIERES,Voirie,30321,1,false,Direct,,2022-03-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,297 AVENUE DE LA GARE 30250 SOMMIERES,4.093048,43.777764,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,0,1,0,0,0,0,22.0,0,0
LES CAVES DE LA LOIRE,,,Izivia,sav@izivia.com,+33972668001,LES CAVES DE LA LOIRE,FR*OTH*POTHR24911,FR*SOD*S*OTHR*249*1*_*_,LES CAVES DE LA LOIRE - BRISSAC-LOIRE-AUBANCE,Voirie,49050,1,false,Direct,,2021-09-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"LD LE VIEUX PREROUTE DE VAUCHRETIEN, LE VIEUX PRE 49320 BRISSAC-LOIRE-AUBANCE",-0.454215,47.351819,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
LES CAVES DE LA LOIRE,,,Izivia,sav@izivia.com,+33972668001,LES CAVES DE LA LOIRE,FR*OTH*POTHR24921,FR*SOD*S*OTHR*249*2*_*_,LES CAVES DE LA LOIRE - BRISSAC-LOIRE-AUBANCE,Voirie,49050,1,false,Direct,,2021-09-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"LD LE VIEUX PREROUTE DE VAUCHRETIEN, LE VIEUX PRE 49320 BRISSAC-LOIRE-AUBANCE",-0.454215,47.351819,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
LES CAVES DE LA LOIRE,,,Izivia,sav@izivia.com,+33972668001,LES CAVES DE LA LOIRE,FR*OTH*POTHR24931,FR*SOD*S*OTHR*249*3*_*_,LES CAVES DE LA LOIRE - BRISSAC-LOIRE-AUBANCE,Voirie,49050,1,false,Direct,,2021-09-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"LD LE VIEUX PREROUTE DE VAUCHRETIEN, LE VIEUX PRE 49320 BRISSAC-LOIRE-AUBANCE",-0.454215,47.351819,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
LES CAVES DE LA LOIRE,,,Izivia,sav@izivia.com,+33972668001,LES CAVES DE LA LOIRE,FR*OTH*POTHR24941,FR*SOD*S*OTHR*249*4*_*_,LES CAVES DE LA LOIRE - BRISSAC-LOIRE-AUBANCE,Voirie,49050,1,false,Direct,,2021-09-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,"LD LE VIEUX PREROUTE DE VAUCHRETIEN, LE VIEUX PRE 49320 BRISSAC-LOIRE-AUBANCE",-0.454215,47.351819,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25011,FR*SOD*S*OTHR*250*1*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,85059,1,false,Direct,,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,52 AVENUE DU GENERAL DE GAULLE 85120 LA CHATAIGNERAIE,-0.745676,46.646546,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25021,FR*SOD*S*OTHR*250*2*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,85059,1,false,Direct,,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,52 AVENUE DU GENERAL DE GAULLE 85120 LA CHATAIGNERAIE,-0.745676,46.646546,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25031,FR*SOD*S*OTHR*250*3*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,85059,1,false,Direct,,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,52 AVENUE DU GENERAL DE GAULLE 85120 LA CHATAIGNERAIE,-0.745676,46.646546,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25041,FR*SOD*S*OTHR*250*4*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,85059,1,false,Direct,,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,52 AVENUE DU GENERAL DE GAULLE 85120 LA CHATAIGNERAIE,-0.745676,46.646546,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR2511,FR*SOD*S*OTHR*25*1*_*_,SUPER U - CARQUEFOU,Voirie,44026,1,false,Direct,,2018-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,0 AVENUE DU SOUCHAIS 44470 CARQUEFOU,-1.498428,47.29969,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25111,FR*SOD*S*OTHR*251*1*_*_,SUPER U - OLEMPS,Voirie,12174,1,false,Direct,,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,RN 88 LA MOULINE 12510 OLEMPS,2.55738,44.324363,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR2512,FR*SOD*S*OTHR*25*1*_*_,SUPER U - CARQUEFOU,Voirie,44026,1,false,Direct,,2018-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,0 AVENUE DU SOUCHAIS 44470 CARQUEFOU,-1.498428,47.29969,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25121,FR*SOD*S*OTHR*251*2*_*_,SUPER U - OLEMPS,Voirie,12174,1,false,Direct,,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,RN 88 LA MOULINE 12510 OLEMPS,2.55738,44.324363,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25131,FR*SOD*S*OTHR*251*3*_*_,SUPER U - OLEMPS,Voirie,12174,1,false,Direct,,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,RN 88 LA MOULINE 12510 OLEMPS,2.55738,44.324363,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25141,FR*SOD*S*OTHR*251*4*_*_,SUPER U - OLEMPS,Voirie,12174,1,false,Direct,,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,RN 88 LA MOULINE 12510 OLEMPS,2.55738,44.324363,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR2521,FR*SOD*S*OTHR*25*2*_*_,SUPER U - CARQUEFOU,Voirie,44026,1,false,Direct,,2018-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,0 AVENUE DU SOUCHAIS 44470 CARQUEFOU,-1.498428,47.29969,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25211,FR*SOD*S*OTHR*252*1*_*_,SUPER U - PIGNAN,Voirie,34202,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PLACETTE FLORENCE ARTHAUD 34570 PIGNAN,3.773683,43.583413,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR2522,FR*SOD*S*OTHR*25*2*_*_,SUPER U - CARQUEFOU,Voirie,44026,1,false,Direct,,2018-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,0 AVENUE DU SOUCHAIS 44470 CARQUEFOU,-1.498428,47.29969,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25221,FR*SOD*S*OTHR*252*2*_*_,SUPER U - PIGNAN,Voirie,34202,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PLACETTE FLORENCE ARTHAUD 34570 PIGNAN,3.773683,43.583413,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25231,FR*SOD*S*OTHR*252*3*_*_,SUPER U - PIGNAN,Voirie,34202,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PLACETTE FLORENCE ARTHAUD 34570 PIGNAN,3.773683,43.583413,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25241,FR*SOD*S*OTHR*252*4*_*_,SUPER U - PIGNAN,Voirie,34202,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,PLACETTE FLORENCE ARTHAUD 34570 PIGNAN,3.773683,43.583413,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25311,FR*SOD*S*OTHR*253*1*_*_,SUPER U - CENTRE COMMERCIAL LA BRIGAUDIERE,Voirie,41185,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,CENTRE COMMERCIAL LA BRIGAUDIERE 41200 PRUNIERS EN SOLOGNE,1.727609,47.346476,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25321,FR*SOD*S*OTHR*253*2*_*_,SUPER U - CENTRE COMMERCIAL LA BRIGAUDIERE,Voirie,41185,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,CENTRE COMMERCIAL LA BRIGAUDIERE 41200 PRUNIERS EN SOLOGNE,1.727609,47.346476,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25331,FR*SOD*S*OTHR*253*3*_*_,SUPER U - CENTRE COMMERCIAL LA BRIGAUDIERE,Voirie,41185,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,CENTRE COMMERCIAL LA BRIGAUDIERE 41200 PRUNIERS EN SOLOGNE,1.727609,47.346476,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25341,FR*SOD*S*OTHR*253*4*_*_,SUPER U - CENTRE COMMERCIAL LA BRIGAUDIERE,Voirie,41185,1,false,Direct,,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,CENTRE COMMERCIAL LA BRIGAUDIERE 41200 PRUNIERS EN SOLOGNE,1.727609,47.346476,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
ADVANCED CONFORT SYSTEMS,,,Izivia,sav@izivia.com,+33972668001,ADVANCED CONFORT SYSTEMS,FR*OTH*POTHR25411,FR*SOD*S*OTHR*254*1*_*_,ADVANCED CONFORT SYSTEMS - BRESSUIRE,Voirie,79049,1,false,Direct,,2021-10-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,5-7 RUE DU MOULIN JACQUET 79300 BRESSUIRE,-0.47511,46.836765,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
ADVANCED CONFORT SYSTEMS,,,Izivia,sav@izivia.com,+33972668001,ADVANCED CONFORT SYSTEMS,FR*OTH*POTHR25421,FR*SOD*S*OTHR*254*2*_*_,ADVANCED CONFORT SYSTEMS - BRESSUIRE,Voirie,79049,1,false,Direct,,2021-10-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,5-7 RUE DU MOULIN JACQUET 79300 BRESSUIRE,-0.47511,46.836765,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
HOPITAL DE SEMUR,,,Izivia,sav@izivia.com,+33972668001,HOPITAL DE SEMUR,FR*OTH*POTHR25511,FR*SOD*S*OTHR*255*1*_*_,HOPITAL DE SEMUR - SEMUR EN AUXOIS,Voirie,21603,1,false,Direct,,2021-04-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,3 AVENUE PASTEUR 21140 SEMUR EN AUXOIS,4.347533,47.496128,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
HOPITAL DE SEMUR,,,Izivia,sav@izivia.com,+33972668001,HOPITAL DE SEMUR,FR*OTH*POTHR25521,FR*SOD*S*OTHR*255*2*_*_,HOPITAL DE SEMUR - SEMUR EN AUXOIS,Voirie,21603,1,false,Direct,,2021-04-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,3 AVENUE PASTEUR 21140 SEMUR EN AUXOIS,4.347533,47.496128,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
HOPITAL DE SEMUR,,,Izivia,sav@izivia.com,+33972668001,HOPITAL DE SEMUR,FR*OTH*POTHR25531,FR*SOD*S*OTHR*255*3*_*_,HOPITAL DE SEMUR - SEMUR EN AUXOIS,Voirie,21603,1,false,Direct,,2021-04-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,3 AVENUE PASTEUR 21140 SEMUR EN AUXOIS,4.347533,47.496128,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
HOPITAL DE SEMUR,,,Izivia,sav@izivia.com,+33972668001,HOPITAL DE SEMUR,FR*OTH*POTHR25541,FR*SOD*S*OTHR*255*4*_*_,HOPITAL DE SEMUR - SEMUR EN AUXOIS,Voirie,21603,1,false,Direct,,2021-04-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,3 AVENUE PASTEUR 21140 SEMUR EN AUXOIS,4.347533,47.496128,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256101,FR*SOD*S*OTHR*256*10*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25611,FR*SOD*S*OTHR*256*1*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256111,FR*SOD*S*OTHR*256*11*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256121,FR*SOD*S*OTHR*256*12*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256131,FR*SOD*S*OTHR*256*13*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256141,FR*SOD*S*OTHR*256*14*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256151,FR*SOD*S*OTHR*256*15*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR256161,FR*SOD*S*OTHR*256*16*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25621,FR*SOD*S*OTHR*256*2*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25631,FR*SOD*S*OTHR*256*3*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25641,FR*SOD*S*OTHR*256*4*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25651,FR*SOD*S*OTHR*256*5*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25661,FR*SOD*S*OTHR*256*6*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25671,FR*SOD*S*OTHR*256*7*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,3.68,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25681,FR*SOD*S*OTHR*256*8*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
AU MARCHE SAVOYARD,,,Izivia,sav@izivia.com,+33972668001,AU MARCHE SAVOYARD,FR*OTH*POTHR25691,FR*SOD*S*OTHR*256*9*_*_,AU MARCHE SAVOYARD - SAINT-ALBAN-LEYSSE,Voirie,73222,1,false,Direct,,2021-10-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,616 AVENUE DE CHAMBERY 73230 SAINT-ALBAN-LEYSSE,5.956752,45.572822,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,7.36,0,0
SYSTEME U,,,Izivia,sav@izivia.com,+33972668001,SYSTEME U,FR*OTH*POTHR25811,FR*SOD*S*OTHR*258*1*_*_,SUPER U - CRAON,Voirie,,1,false,Direct,,2021-10-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,RUE DE LEUROPE 53400 CRAON,-0.972089010311894,47.84315641626943,izivia,24/7,false,true,false,false,Accessibilité inconnue,1,1,1,0,0,0,0,22.0,0,0
